Tweet_ID
128244537771573249
128226691737858048
128224293715841024
128218891016089601
128217081563983873
128214354553339905
128213553806192641
128209749165621248
128208891094896640
128203107380379649
128202370147553280
128192728986165248
128181527350743041
128181396501037056
128178581875601408
128178136574734336
128177360087425024
128177191673544704
128175754906316801
128172651029069825
128170603428581376
128169978221432832
128168237392347137
128167861469446144
128165928943886336
128165707786625024
128165658629386241
128165635338416129
128165009183346688
128164882888671233
128164674331099136
128164548669739008
128164469380620288
128163687553974273
128163520444497920
128163434578706433
128163183566405633
128163140985827328
128162277059854338
128162237390135298
128160937554354177
128160427178864640
128153288368603138
128150890677944320
128150855210901505
128150603049349120
128150430256611329
128150219526377473
128149703366934529
128149573746171904
128149098657353728
128145973716332544
128145342083506176
128145272592277505
128144594981486592
128143816392835072
128143258449747968
128143037900656640
128132374335717376
128131666928611329
128130932304654337
128130454518890497
128130038989205505
128128391537885184
128119675874848769
128116320037380097
128116050456883200
128115950217199617
128114953466032129
128113328307441666
128111846812160000
128108446770921473
128103862719614976
128101284770357248
128098848114622464
128098630581231616
128098543624921088
128098370895097857
128098183908818944
128097936910462976
128093773732392962
128092689408331777
128091042942681088
128088932339552256
128084182026027008
128063443575115776
128062334764711936
128059688637054976
128057909660758017
128056585506398208
128048481897156608
128045635239804928
128042161974419456
128037650534899712
128036654844874752
128036514021122048
128032623074349056
128032080901840896
128030888196968448
128029476545241088
128021630235574272
128019729314103296
128011247290552320
128010993283510272
128010297293279232
128004737751719937
128003629843103744
128002622824259584
127999843913318400
127997206543343616
127992116684144640
127987212489981952
127957598141034496
127957212030177283
127956051176865792
127955874760228864
127955603162275840
127955172738605056
127932779160813569
127913687909539841
127902729778626560
127894779219558400
127890483065270272
127890179494125568
127884416310706176
127882409629847552
127881375696162817
127879677686714368
127879140383797248
127877516466733056
127873084551204865
127871088565817345
127870978930909184
127869849056714753
127868381113229312
127865793886162945
127864609574096896
127864469597601794
127863305791479809
127863056716935170
127862818174283777
127862743113007104
127862312764833794
127861670633684993
127859669900328961
127856162489110528
127853147308822530
127852040125825026
127850946616229888
127849677205929984
127849474860130304
127848938261848066
127848329769005056
127847123411673088
127846068259012608
127845283643138049
127844234207297536
127842801407893505
127842747406237696
127842325815758848
127841825628229633
127841495079333888
127841238857678848
127840682051248128
127839364289015808
127839120864190464
127837898472038400
127835961970266113
127835779291553793
127834563757088768
127834434085982208
127831320935149568
127830637347483648
127830564916035584
127829683814416385
127829284709613568
127828486751666177
127824948067713024
127824220716670976
127823876062322688
127823561829261312
127823009162608642
127822416889118722
127821207016964096
127819847949238272
127819796824858625
127819275598708736
127817074276974592
127815250677465088
127814657116344320
127814276508426240
127812883269697536
127812114160156672
127810109727444992
127807774456422400
127807642629455872
127807615781699584
127806346182672385
127806325626384384
127806131019067392
127806005026365440
127805991009001472
127805250743709696
127805194124800000
127805096032608258
127804818856230912
127804175827472385
127803363478872064
127803243714711552
127801713771032577
127801652202831873
127801473785528321
127801463975051264
127801119601729536
127800573260083200
127800257697415168
127800086301376512
127798957857439744
127798921727713280
127798819172786176
127798707667222528
127798414200156160
127797801877905409
127797595643969536
127797019770228739
127796424703361025
127796307980075008
127795903707885568
127795824267755521
127795407962124288
127795387485519872
127795350865051649
127795079988523008
127794911230689280
127794668992856065
127794194742906881
127793707830358016
127793529899593728
127793305965694976
127792910447030272
127792890746372097
127792868701126657
127792637020348418
127792008218681344
127791773513822208
127791546207703040
127791305702129664
127790681820368897
127790148585914368
127789913675542528
127789112819335168
127788847726739456
127788768269828097
127787401459417089
127787344605626368
127786854119514112
127786649856901120
127786292963581955
127786209060728833
127785677311049728
127785635405758464
127785527645708289
127785383223230464
127785075948527617
127784995514359808
127784661119270913
127784644514029568
127784010909892608
127783857763270656
127783702666285059
127783679891210240
127783503273275392
127783410365243392
127783140700856320
127783066910457858
127782968038141952
127782564739031040
127782556342042624
127782314611720193
127782013318082561
127781873865863169
127781758660902912
127781751870324737
127781698271322115
127781531895865344
127781396394672128
127781256325902336
127781243315163136
127780852611551233
127780756599750658
127780483642834944
127780473391939585
127780458032410625
127780440869318657
127779887208607745
127779834729480192
127779789791703041
127779713115623424
127779647399264257
127779528163602432
127779506659409920
127779425650618368
127779377470636032
127779160729989120
127779034032648192
127778873298534400
127778867581698048
127778819917611008
127778401393197056
127778108697878529
127778034160910338
127777931605979136
127777745571807232
127777412888002560
127777306159747072
127776974138642434
127776942278721536
127776663932108800
127776423975985153
127776368493723649
127776223001706496
127776157553799168
127775920026173440
127775890103992320
127775729567014912
127775594158096384
127775569080352768
127775088450879488
127774966530850816
127774944103903234
127774900122431489
127774836289314816
127774729904992257
127774674594709504
127774610186969089
127774601764802560
127774564586487808
127774562225102848
127774545330442242
127774475319123968
127774440070184961
127774438040154113
127774382985715712
127774332238835712
127774318292779008
127774210591436800
127774196129468416
127774191415074816
127774146632491008
127774137727987713
127774053451825152
127774046673838081
127773985059508224
127773958031409153
127773914582618112
127773834077147137
127773739898257408
127773639637610496
127773605017821185
127773582473433088
127773548986114048
127773493596139520
127773486801362944
127773473849344001
127773470271602688
127773453804765184
127773451128803328
127773372611440640
127773337995849728
127773324527939584
127773283440525312
127773282912047104
127773237898776577
127773203136397312
127773159406575616
127773156491534337
127773143837310976
127773140532199426
127773136245637120
127773130654617600
127773122261819392
127773106679980032
127773094008987648
127773074241224704
127773023725039616
127773010085150721
127772982612463616
127772965109645313
127772963889090561
127772932121432065
127772916103389185
127772874143571968
127772785182375936
127772784888791040
127772771253104641
127772768732319745
127772637916172288
127772627807903745
127772602965045249
127772595549515776
127772556194349056
127772529334026241
127772499386707968
127772479891578880
127772477848948737
127772418428243968
127772400677945345
127772280259493888
127772272877510656
127772216678039553
127772205403734016
127772200752267264
127772189914185728
127772144015904768
127772118288052225
127772088638521344
127772078530240512
127771990097534977
127771981247561728
127771972762484736
127771930420981760
127771845041725441
127771830332293122
127771790939398144
127771779681894400
127771763538010112
127771725231427584
127771626350710785
127771610982776836
127771475691315200
127771383517286400
127771378270220289
127771349048496128
127771341888823296
127771162385186816
127771130244247552
127771123403333633
127771112766586880
127771083737792513
127771078398443520
127771077895143424
127770958110015488
127770893026996224
127770807777755137
127770732586479616
127770635765166080
127770626256666625
127770528823001088
127770527967363072
127770489404915712
127770469985300480
127770466655023106
127770422073769985
127770376968224769
127770356999131136
127770301902757888
127770226573058049
127770221661536256
127770211809099776
127770182688051202
127770158742765568
127770086198095872
127770064475787264
127770059773980673
127770024948662272
127770004136538112
127770001859035136
127769925799518208
127769873769168896
127769862285164544
127769839854034944
127769835974295552
127769769062576128
127769768672501760
127769661830987778
127769618193465344
127769610324934656
127769516947152897
127769482780348417
127769475238993920
127769443425206272
127769399624089602
127769323589746688
127769319567405056
127769313624080384
127769161979019265
127769057683439617
127769045020848128
127768977412861952
127768884643246081
127768884563550208
127768847896948736
127768839986491393
127768792137871361
127768780423168002
127768778514771969
127768768238727170
127768739784556546
127768617851944961
127768617478651904
127768558712258561
127768541637251072
127768530086133761
127768516932808704
127768504450560003
127768387471425536
127768368756428801
127768346837000192
127768345939427328
127768284593532929
127768170059673600
127768082763612160
127767992607055872
127767952241082368
127767949728694273
127767949011451904
127767933425434624
127767904174350336
127767898419769344
127767853733654528
127767514519322624
127767446433177601
127767435687370756
127767283178278912
127767196482027520
127767187871109120
127767135366807552
127767080257847297
127767018375086080
127766982429913089
127766968118943744
127766965287792642
127766937454383104
127766904692674561
127766901085573120
127766876351766528
127766815601471488
127766808664092673
127766628355162112
127766611674398720
127766569525854209
127766541012959233
127766532032958464
127766467809787905
127766449015107584
127766347923992578
127766347248709632
127766253254361088
127766239073402882
127766222518484992
127766180764192768
127766108391477249
127766091907870720
127766047150444544
127766036614356992
127766010374799360
127766000555929601
127765958931652608
127765898365906944
127765876194820096
127765874349318145
127765756971716608
127765756267069440
127765742333591554
127765717813690368
127765657034047489
127765640084856833
127765478146981888
127765242028621825
127765226719412224
127765167311294465
127765055763783680
127765041603821568
127764994568896512
127764952084779008
127764821272821762
127764804516577280
127764685549346817
127764630301978624
127764616863428608
127764606163746816
127764598383325184
127764593916387328
127764565160230912
127764558101217280
127764545048551424
127764528313278464
127764477922918400
127764424625897472
127764406984646657
127764360700493824
127764343172513792
127764301086851075
127764292517888001
127764291641290753
127764250193166336
127764246447669248
127764230068903937
127764228135321601
127764216156393472
127764130290610176
127764081401806848
127764026297028608
127763963877400578
127763947209236481
127763882692456448
127763854288625665
127763832432099328
127763824068665344
127763819178115072
127763815650689024
127763758327144449
127763733756911618
127763720624545793
127763663783329793
127763607374151680
127763594820595712
127763523538391040
127763517871882240
127763500968841216
127763499731521536
127763493289082880
127763443121000448
127763416541696000
127763377555644417
127763317585489920
127763315165372416
127763256742907904
127763230083915776
127763226296451072
127763189264941056
127763180670816256
127763179911643136
127763155576307712
127763027280928768
127763016417685504
127762985014923264
127762982586425344
127762960100761601
127762850407137280
127762832652644353
127762800117428226
127762785630302208
127762756265975808
127762711810555907
127762699747733504
127762667095068672
127762614662078464
127762597922619392
127762578389745664
127762554872279041
127762506109288449
127762456671027201
127762339461201920
127762330053394432
127762168216166401
127762155062829056
127761925626015744
127761923046506496
127761895003406336
127761894017728512
127761876699459585
127761820768419840
127761749683355648
127761735070400512
127761623858417664
127761599116226560
127761487480627200
127761484490096640
127761459177455618
127761452374302721
127761447555055616
127761403753938944
127761364407173120
127761362872057856
127761285231292416
127761284425981953
127761269544599553
127761245196664832
127761197285126144
127761122727174144
127761053609242624
127760984097042432
127760962097909760
127760953352798208
127760929713700864
127760890920579072
127760884578791426
127760876286652416
127760821261574144
127760771634561025
127760732153581568
